Beginning train with params:
Attention: True, Bidirectional: False
Batch: 7, Loss: 7.499057292938232
Batch: 8, Loss: 7.830666542053223
Batch: 9, Loss: 7.532487392425537
Batch: 10, Loss: 7.698414325714111
Batch: 11, Loss: 8.118769645690918
Batch: 12, Loss: 7.733436107635498
Batch: 13, Loss: 7.420522212982178
Batch: 14, Loss: 7.044177055358887

Epoch 49 out of 2000Batch: 1, Loss: 6.766819000244141
Batch: 2, Loss: 7.193127155303955
Batch: 3, Loss: 6.98573637008667
Batch: 4, Loss: 6.816336631774902
Batch: 5, Loss: 7.1267313957214355
Batch: 6, Loss: 6.940865516662598
Batch: 7, Loss: 7.145584583282471
Batch: 8, Loss: 6.9040422439575195
Batch: 9, Loss: 6.958603382110596
Batch: 10, Loss: 6.895288467407227
Batch: 11, Loss: 6.855592250823975
Batch: 12, Loss: 6.705226898193359
Batch: 13, Loss: 7.027975559234619
Batch: 14, Loss: 6.962980270385742

Epoch 50 out of 2000Batch: 1, Loss: 7.366079330444336
Batch: 2, Loss: 7.670934200286865
Batch: 3, Loss: 7.389729976654053
Batch: 4, Loss: 7.526963233947754
Batch: 5, Loss: 7.5768914222717285
Batch: 6, Loss: 7.891210556030273
Batch: 7, Loss: 7.470196723937988
Batch: 8, Loss: 7.520089149475098
Batch: 9, Loss: 7.44631290435791
Batch: 10, Loss: 7.531017780303955
Batch: 11, Loss: 7.33204460144043
Batch: 12, Loss: 7.364738464355469
Batch: 13, Loss: 7.318597316741943
Batch: 14, Loss: 7.727908611297607

Epoch 51 out of 2000Batch: 1, Loss: 7.579535961151123
Batch: 2, Loss: 7.604560852050781
Batch: 3, Loss: 7.541243076324463
Batch: 4, Loss: 7.261159420013428
Batch: 5, Loss: 7.262716770172119
Batch: 6, Loss: 7.501424312591553
Batch: 7, Loss: 7.297022819519043
Batch: 8, Loss: 7.658252716064453
Batch: 9, Loss: 7.553589344024658
Batch: 10, Loss: 7.430466175079346
Batch: 11, Loss: 7.486516952514648
Batch: 12, Loss: 7.873631954193115
Batch: 13, Loss: 7.422300338745117
Batch: 14, Loss: 7.284532070159912

Epoch 52 out of 2000Batch: 1, Loss: 7.031269073486328
Batch: 2, Loss: 7.848986625671387
Batch: 3, Loss: 7.6403422355651855
Batch: 4, Loss: 7.121187210083008
Batch: 5, Loss: 7.6188764572143555
Batch: 6, Loss: 7.522540092468262
Batch: 7, Loss: 7.258356094360352
Batch: 8, Loss: 7.619215965270996
Batch: 9, Loss: 7.4598846435546875
Batch: 10, Loss: 7.150884628295898
Batch: 11, Loss: 7.335002899169922
Batch: 12, Loss: 7.523345470428467
Batch: 13, Loss: 7.814327239990234
Batch: 14, Loss: 7.398917198181152

Epoch 53 out of 2000Batch: 1, Loss: 7.4176459312438965
Batch: 2, Loss: 7.385398864746094
Batch: 3, Loss: 7.05951452255249
Batch: 4, Loss: 7.600537300109863
Batch: 5, Loss: 7.561263561248779
Batch: 6, Loss: 7.257518768310547
Batch: 7, Loss: 7.217218399047852
Batch: 8, Loss: 7.461880207061768
Batch: 9, Loss: 7.308581352233887
Batch: 10, Loss: 7.725757122039795
Batch: 11, Loss: 7.558960914611816
Batch: 12, Loss: 7.115146636962891
Batch: 13, Loss: 7.797519207000732
Batch: 14, Loss: 7.506619453430176

Epoch 54 out of 2000Batch: 1, Loss: 7.286978244781494
Batch: 2, Loss: 7.032135963439941
Batch: 3, Loss: 7.53452730178833
Batch: 4, Loss: 6.807910919189453
Batch: 5, Loss: 7.245662212371826
Batch: 6, Loss: 7.946627616882324
Batch: 7, Loss: 7.545712471008301
Batch: 8, Loss: 7.547688007354736
Batch: 9, Loss: 7.243282318115234
Batch: 10, Loss: 7.200174331665039
Batch: 11, Loss: 7.306236267089844
Batch: 12, Loss: 7.968938827514648
Batch: 13, Loss: 7.46914529800415
Batch: 14, Loss: 7.6343488693237305

Epoch 55 out of 2000Batch: 1, Loss: 7.600791931152344
Batch: 2, Loss: 7.05237340927124
Batch: 3, Loss: 7.44821834564209
Batch: 4, Loss: 7.497063636779785
Batch: 5, Loss: 7.2092719078063965
Batch: 6, Loss: 7.608808994293213
Batch: 7, Loss: 7.035467624664307
Batch: 8, Loss: 7.301912307739258
Batch: 9, Loss: 8.078886985778809
Batch: 10, Loss: 7.499397277832031
Batch: 11, Loss: 7.2697577476501465
Batch: 12, Loss: 7.170557975769043
Batch: 13, Loss: 7.738405227661133
Batch: 14, Loss: 7.006256103515625

Epoch 56 out of 2000Batch: 1, Loss: 7.648859977722168
Batch: 2, Loss: 7.656069278717041
Batch: 3, Loss: 7.4268999099731445
Batch: 4, Loss: 7.939401626586914
Batch: 5, Loss: 7.451574325561523
Batch: 6, Loss: 7.402614593505859
Batch: 7, Loss: 7.402265548706055
Batch: 8, Loss: 7.370781421661377
Batch: 9, Loss: 7.94379997253418
Batch: 10, Loss: 7.406612396240234
Batch: 11, Loss: 6.903968811035156
Batch: 12, Loss: 7.233881950378418
Batch: 13, Loss: 7.286665439605713
Batch: 14, Loss: 6.66563606262207

Epoch 57 out of 2000Batch: 1, Loss: 7.765999794006348
Batch: 2, Loss: 7.374444007873535
Batch: 3, Loss: 7.620251178741455
Batch: 4, Loss: 7.400959014892578
Batch: 5, Loss: 7.290789604187012
Batch: 6, Loss: 7.053805828094482
Batch: 7, Loss: 7.325307369232178
Batch: 8, Loss: 7.308426856994629
Batch: 9, Loss: 7.278383731842041
Batch: 10, Loss: 7.0895209312438965
Batch: 11, Loss: 7.742935657501221
Batch: 12, Loss: 7.570366859436035
Batch: 13, Loss: 7.507164001464844
Batch: 14, Loss: 6.81024169921875

Epoch 58 out of 2000Batch: 1, Loss: 7.071238040924072
Batch: 2, Loss: 7.317084312438965
Batch: 3, Loss: 7.461686134338379
Batch: 4, Loss: 7.108959197998047
Batch: 5, Loss: 7.8071370124816895
Batch: 6, Loss: 7.280014991760254
Batch: 7, Loss: 7.528170585632324
Batch: 8, Loss: 7.0792741775512695
Batch: 9, Loss: 8.009133338928223
Batch: 10, Loss: 7.531156539916992
Batch: 11, Loss: 7.343084335327148
Batch: 12, Loss: 7.085585117340088
Batch: 13, Loss: 7.1786651611328125
Batch: 14, Loss: 7.884459018707275

Epoch 59 out of 2000Batch: 1, Loss: 6.971447467803955
Batch: 2, Loss: 7.357208728790283
Batch: 3, Loss: 7.675997734069824
Batch: 4, Loss: 7.160478591918945
Batch: 5, Loss: 7.602113723754883
Batch: 6, Loss: 7.6596269607543945
Batch: 7, Loss: 6.876770973205566
Batch: 8, Loss: 7.26146125793457
Batch: 9, Loss: 7.543468475341797
Batch: 10, Loss: 7.677295684814453
Batch: 11, Loss: 7.521183967590332
Batch: 12, Loss: 7.652825832366943
Batch: 13, Loss: 7.593069553375244
Batch: 14, Loss: 7.201169967651367

Epoch 60 out of 2000Batch: 1, Loss: 7.432466506958008
Batch: 2, Loss: 7.240054607391357
Batch: 3, Loss: 7.186990261077881
Batch: 4, Loss: 7.274890899658203
Batch: 5, Loss: 7.260390281677246
Batch: 6, Loss: 7.338306903839111
Batch: 7, Loss: 7.381532669067383
Batch: 8, Loss: 7.710775375366211
Batch: 9, Loss: 7.011302471160889
Batch: 10, Loss: 7.343836307525635
Batch: 11, Loss: 7.235107421875
Batch: 12, Loss: 7.523616313934326
Batch: 13, Loss: 6.875869274139404
Batch: 14, Loss: 7.006814479827881

Epoch 61 out of 2000Batch: 1, Loss: 6.91378927230835
Batch: 2, Loss: 7.1332597732543945
Batch: 3, Loss: 6.911494731903076
Batch: 4, Loss: 6.743350982666016
Batch: 5, Loss: 6.9272589683532715
Batch: 6, Loss: 6.866818904876709
Batch: 7, Loss: 6.834436893463135
Batch: 8, Loss: 7.092511177062988
Batch: 9, Loss: 6.999369144439697
Batch: 10, Loss: 6.753415584564209
Batch: 11, Loss: 6.6411590576171875
Batch: 12, Loss: 6.957487106323242
Batch: 13, Loss: 6.544041156768799
Batch: 14, Loss: 6.775254249572754

Epoch 62 out of 2000Batch: 1, Loss: 7.333604335784912
Batch: 2, Loss: 6.410362243652344
Batch: 3, Loss: 7.054166793823242
Batch: 4, Loss: 6.374022960662842
Batch: 5, Loss: 6.699273586273193
Batch: 6, Loss: 7.0522894859313965
Batch: 7, Loss: 6.89964485168457
Batch: 8, Loss: 6.870771408081055
Batch: 9, Loss: 6.782897472381592
Batch: 10, Loss: 6.3673577308654785
Batch: 11, Loss: 6.760152339935303
Batch: 12, Loss: 6.759187698364258
Batch: 13, Loss: 7.096804141998291
Batch: 14, Loss: 7.171116828918457

Epoch 63 out of 2000Batch: 1, Loss: 6.770739555358887
Batch: 2, Loss: 6.95455265045166
Batch: 3, Loss: 7.089184284210205
Batch: 4, Loss: 6.871710777282715
Batch: 5, Loss: 7.352537631988525
Batch: 6, Loss: 6.585887908935547
Batch: 7, Loss: 6.5768961906433105
Batch: 8, Loss: 6.758606433868408
Batch: 9, Loss: 6.779995441436768
Batch: 10, Loss: 7.08689546585083
Batch: 11, Loss: 6.782513618469238
Batch: 12, Loss: 6.707918167114258
Batch: 13, Loss: 6.548192977905273
Batch: 14, Loss: 6.561730861663818

Epoch 64 out of 2000Batch: 1, Loss: 7.026318550109863
Batch: 2, Loss: 6.747451305389404
Batch: 3, Loss: 6.983273983001709
Batch: 4, Loss: 6.631645679473877
Batch: 5, Loss: 6.959066390991211
Batch: 6, Loss: 6.727052211761475
Batch: 7, Loss: 7.012659549713135
Batch: 8, Loss: 6.871471405029297
Batch: 9, Loss: 6.583921909332275
Batch: 10, Loss: 6.893016338348389
Batch: 11, Loss: 6.523111343383789
Batch: 12, Loss: 6.7873945236206055
Batch: 13, Loss: 6.8599467277526855
Batch: 14, Loss: 5.907695293426514

Epoch 65 out of 2000Batch: 1, Loss: 7.502610206604004
Batch: 2, Loss: 7.566674709320068
Batch: 3, Loss: 7.363464832305908
Batch: 4, Loss: 7.302368640899658
Batch: 5, Loss: 7.77941370010376
Batch: 6, Loss: 7.478716850280762
Batch: 7, Loss: 7.511263370513916
Batch: 8, Loss: 6.930612087249756
Batch: 9, Loss: 7.297153949737549
Batch: 10, Loss: 7.669095039367676
Batch: 11, Loss: 7.473089694976807
Batch: 12, Loss: 7.2382893562316895
Batch: 13, Loss: 7.76314115524292
Batch: 14, Loss: 7.14797306060791

Epoch 66 out of 2000Batch: 1, Loss: 7.18959379196167
Batch: 2, Loss: 7.415387153625488
Batch: 3, Loss: 7.393677711486816
Batch: 4, Loss: 7.197296619415283
Batch: 5, Loss: 7.594670295715332
Batch: 6, Loss: 7.517486095428467
Batch: 7, Loss: 7.6286773681640625
Batch: 8, Loss: 7.598445415496826
Batch: 9, Loss: 7.203334331512451
Batch: 10, Loss: 7.540720462799072
Batch: 11, Loss: 7.1956892013549805
Batch: 12, Loss: 7.662097454071045
Batch: 13, Loss: 7.708444118499756
Batch: 14, Loss: 7.743168830871582

Epoch 67 out of 2000Batch: 1, Loss: 7.365479469299316
Batch: 2, Loss: 7.416244983673096
Batch: 3, Loss: 7.393946170806885
Batch: 4, Loss: 7.095812797546387
Batch: 5, Loss: 7.11737060546875
Batch: 6, Loss: 7.265783786773682
Batch: 7, Loss: 7.43817138671875
Batch: 8, Loss: 7.708193302154541
Batch: 9, Loss: 6.953507423400879
Batch: 10, Loss: 7.3887505531311035
Batch: 11, Loss: 7.439638137817383
Batch: 12, Loss: 7.126914978027344
Batch: 13, Loss: 7.2547736167907715
Batch: 14, Loss: 7.125875949859619

Epoch 68 out of 2000Batch: 1, Loss: 6.938575267791748
Batch: 2, Loss: 7.321934700012207
Batch: 3, Loss: 7.427848815917969
Batch: 4, Loss: 7.297016620635986
Batch: 5, Loss: 7.563373565673828
Batch: 6, Loss: 7.7187724113464355
Batch: 7, Loss: 7.290078163146973
Batch: 8, Loss: 7.529178142547607
Batch: 9, Loss: 7.562161922454834
Batch: 10, Loss: 7.098402500152588
Batch: 11, Loss: 7.206353664398193
Batch: 12, Loss: 7.4209723472595215
Batch: 13, Loss: 7.189881324768066
Batch: 14, Loss: 7.352005958557129

Epoch 69 out of 2000Batch: 1, Loss: 6.875163555145264
Batch: 2, Loss: 7.1533403396606445
Batch: 3, Loss: 6.93474817276001
Batch: 4, Loss: 7.27706241607666
Batch: 5, Loss: 6.809047698974609
Batch: 6, Loss: 6.9808454513549805
Batch: 7, Loss: 7.188774585723877
Batch: 8, Loss: 7.023132801055908
Batch: 9, Loss: 7.163120269775391
Batch: 10, Loss: 6.7253899574279785
Batch: 11, Loss: 7.167762279510498
Batch: 12, Loss: 6.897767066955566
Batch: 13, Loss: 6.894656181335449
Batch: 14, Loss: 7.046231746673584

Epoch 70 out of 2000Batch: 1, Loss: 7.062710285186768
Batch: 2, Loss: 7.660197734832764
Batch: 3, Loss: 7.111083030700684
Batch: 4, Loss: 7.426906108856201
Batch: 5, Loss: 7.114885330200195
Batch: 6, Loss: 7.320640563964844
Batch: 7, Loss: 7.16647481918335
Batch: 8, Loss: 7.1860761642456055
Batch: 9, Loss: 7.227007865905762
Batch: 10, Loss: 7.067445755004883
Batch: 11, Loss: 7.428599834442139
Batch: 12, Loss: 7.181952476501465
Batch: 13, Loss: 7.5936970710754395
Batch: 14, Loss: 7.445151329040527

Epoch 71 out of 2000Batch: 1, Loss: 7.389055252075195
Batch: 2, Loss: 7.141952991485596
Batch: 3, Loss: 7.489895343780518
Batch: 4, Loss: 7.285126686096191
Batch: 5, Loss: 7.343793869018555
Batch: 6, Loss: 7.071809768676758
Batch: 7, Loss: 7.494113445281982
Batch: 8, Loss: 7.431490421295166
Batch: 9, Loss: 7.113198757171631
Batch: 10, Loss: 7.505071640014648
Batch: 11, Loss: 7.161985874176025
Batch: 12, Loss: 6.99370002746582
Batch: 13, Loss: 6.953630447387695
Batch: 14, Loss: 7.579950332641602

Epoch 72 out of 2000Batch: 1, Loss: 7.464326858520508
Batch: 2, Loss: 7.126611709594727
Batch: 3, Loss: 7.6115641593933105
Batch: 4, Loss: 7.621504306793213
Batch: 5, Loss: 7.170295238494873
Batch: 6, Loss: 7.394957542419434
Batch: 7, Loss: 7.740687847137451
Batch: 8, Loss: 7.507730007171631
Batch: 9, Loss: 7.6800923347473145
Batch: 10, Loss: 7.529209136962891
Batch: 11, Loss: 7.047369003295898
Batch: 12, Loss: 7.64561653137207
Batch: 13, Loss: 7.140222549438477
Batch: 14, Loss: 7.032092571258545

Epoch 73 out of 2000Batch: 1, Loss: 7.1463751792907715
Batch: 2, Loss: 7.122283935546875
Batch: 3, Loss: 6.782037258148193
Batch: 4, Loss: 6.423087120056152
Batch: 5, Loss: 7.0080132484436035
Batch: 6, Loss: 6.920821189880371
Batch: 7, Loss: 7.409152984619141
Batch: 8, Loss: 6.933838367462158
Batch: 9, Loss: 6.989163875579834
Batch: 10, Loss: 6.9196696281433105
Batch: 11, Loss: 6.8925700187683105
Batch: 12, Loss: 6.906889915466309
Batch: 13, Loss: 6.621351718902588
Batch: 14, Loss: 6.303274631500244

Epoch 74 out of 2000Batch: 1, Loss: 7.1078033447265625
Batch: 2, Loss: 7.032017230987549
Batch: 3, Loss: 7.0193586349487305
Batch: 4, Loss: 7.030264854431152
Batch: 5, Loss: 7.236148357391357
Batch: 6, Loss: 7.34407901763916
Batch: 7, Loss: 7.380189418792725
Batch: 8, Loss: 7.061056137084961
Batch: 9, Loss: 6.816338062286377
Batch: 10, Loss: 6.855968952178955
Batch: 11, Loss: 7.131842136383057
Batch: 12, Loss: 6.666181564331055
Batch: 13, Loss: 6.792942523956299
Batch: 14, Loss: 6.6845383644104

Epoch 75 out of 2000Batch: 1, Loss: 7.666873455047607
Batch: 2, Loss: 7.477555751800537
Batch: 3, Loss: 7.271814823150635
Batch: 4, Loss: 7.703004360198975
Batch: 5, Loss: 7.674076080322266
Batch: 6, Loss: 7.704091548919678
Batch: 7, Loss: 7.420833110809326
Batch: 8, Loss: 7.206892967224121
Batch: 9, Loss: 6.997694492340088
Batch: 10, Loss: 7.124092102050781
Batch: 11, Loss: 7.385221004486084
Batch: 12, Loss: 7.595771312713623
Batch: 13, Loss: 7.585576057434082
Batch: 14, Loss: 7.26857852935791

Epoch 76 out of 2000Batch: 1, Loss: 7.510316848754883
Batch: 2, Loss: 7.433021068572998
Batch: 3, Loss: 7.577824592590332
Batch: 4, Loss: 7.456693649291992
Batch: 5, Loss: 7.468542575836182
Batch: 6, Loss: 7.354129791259766
Batch: 7, Loss: 7.285617351531982
Batch: 8, Loss: 7.441263675689697
Batch: 9, Loss: 7.034656524658203
Batch: 10, Loss: 7.197128772735596
Batch: 11, Loss: 6.661771297454834
Batch: 12, Loss: 7.283516883850098
Batch: 13, Loss: 7.094165325164795
Batch: 14, Loss: 7.759763240814209

Epoch 77 out of 2000Batch: 1, Loss: 7.753387451171875
Batch: 2, Loss: 7.579777240753174
Batch: 3, Loss: 7.062720775604248
Batch: 4, Loss: 7.5778279304504395
Batch: 5, Loss: 7.163566589355469
Batch: 6, Loss: 7.301652908325195
Batch: 7, Loss: 7.118422508239746
Batch: 8, Loss: 6.628468036651611
Batch: 9, Loss: 7.547876834869385
Batch: 10, Loss: 7.143721580505371
Batch: 11, Loss: 6.903948783874512
Batch: 12, Loss: 7.219891548156738
Batch: 13, Loss: 6.907171249389648
Batch: 14, Loss: 7.329126358032227

Epoch 78 out of 2000Batch: 1, Loss: 6.44799280166626
Batch: 2, Loss: 6.455690860748291
Batch: 3, Loss: 6.679861545562744
Batch: 4, Loss: 6.724359512329102
Batch: 5, Loss: 6.729030132293701
Batch: 6, Loss: 6.799893379211426
Batch: 7, Loss: 6.682814598083496
Batch: 8, Loss: 6.624714374542236
Batch: 9, Loss: 6.714991569519043
Batch: 10, Loss: 6.271047115325928
Batch: 11, Loss: 6.755084037780762
Batch: 12, Loss: 6.906791687011719
Batch: 13, Loss: 6.5342888832092285
Batch: 14, Loss: 6.583629131317139

Epoch 79 out of 2000Batch: 1, Loss: 7.218478679656982
Batch: 2, Loss: 7.077420711517334
Batch: 3, Loss: 6.584898471832275
Batch: 4, Loss: 7.270814418792725
Batch: 5, Loss: 6.684477806091309
Batch: 6, Loss: 6.710987091064453
Batch: 7, Loss: 6.638178825378418
Batch: 8, Loss: 6.817426681518555
Batch: 9, Loss: 6.669938087463379
Batch: 10, Loss: 6.382813453674316
Batch: 11, Loss: 6.811742782592773
Batch: 12, Loss: 6.849996566772461
Batch: 13, Loss: 6.743481159210205
Batch: 14, Loss: 7.0066680908203125

Epoch 80 out of 2000Batch: 1, Loss: 7.701976299285889
Batch: 2, Loss: 6.699648380279541
Batch: 3, Loss: 7.093872547149658
Batch: 4, Loss: 7.027611255645752
Batch: 5, Loss: 7.254815578460693
Batch: 6, Loss: 7.6503682136535645
Batch: 7, Loss: 7.522404670715332
Batch: 8, Loss: 7.424387454986572
Batch: 9, Loss: 7.60467529296875
Batch: 10, Loss: 7.469873428344727
Batch: 11, Loss: 7.466497421264648
Batch: 12, Loss: 7.567919731140137
Batch: 13, Loss: 7.085811614990234
Batch: 14, Loss: 7.075741767883301

Epoch 81 out of 2000Batch: 1, Loss: 7.226048469543457
Batch: 2, Loss: 7.234353065490723
Batch: 3, Loss: 7.940670967102051
Batch: 4, Loss: 7.380093574523926
Batch: 5, Loss: 7.631582260131836
Batch: 6, Loss: 6.9488606452941895
Batch: 7, Loss: 7.204366683959961
Batch: 8, Loss: 7.225992679595947
Batch: 9, Loss: 7.094601154327393
Batch: 10, Loss: 7.48488187789917
Batch: 11, Loss: 7.472426414489746
Batch: 12, Loss: 6.868656158447266
Batch: 13, Loss: 7.5655107498168945
Batch: 14, Loss: 6.756307125091553

Epoch 82 out of 2000Batch: 1, Loss: 7.030277252197266
Batch: 2, Loss: 7.205994606018066
Batch: 3, Loss: 7.153514385223389
Batch: 4, Loss: 7.372656345367432
Batch: 5, Loss: 7.18150520324707
Batch: 6, Loss: 7.454123020172119
Batch: 7, Loss: 7.479680061340332
Batch: 8, Loss: 7.236051082611084
Batch: 9, Loss: 7.330318927764893
Batch: 10, Loss: 7.207098960876465
Batch: 11, Loss: 6.919679641723633
Batch: 12, Loss: 7.541103839874268
Batch: 13, Loss: 7.019967079162598
Batch: 14, Loss: 7.404246807098389

Epoch 83 out of 2000Batch: 1, Loss: 7.455662727355957
Batch: 2, Loss: 7.421889781951904
Batch: 3, Loss: 7.671806812286377
Batch: 4, Loss: 6.998773097991943
Batch: 5, Loss: 7.247270584106445
Batch: 6, Loss: 7.2470784187316895
Batch: 7, Loss: 7.021378517150879
Batch: 8, Loss: 7.026430606842041
Batch: 9, Loss: 7.23536491394043
Batch: 10, Loss: 7.312270164489746
Batch: 11, Loss: 7.366683483123779
Batch: 12, Loss: 7.0882415771484375
Batch: 13, Loss: 7.106655597686768
Batch: 14, Loss: 7.078098773956299

Epoch 84 out of 2000Batch: 1, Loss: 7.245316982269287
Batch: 2, Loss: 7.289000988006592
Batch: 3, Loss: 7.044492721557617
Batch: 4, Loss: 7.306073188781738
Batch: 5, Loss: 7.662779808044434
Batch: 6, Loss: 7.569328308105469
Batch: 7, Loss: 7.144598960876465
Batch: 8, Loss: 6.9942946434021
Batch: 9, Loss: 6.631128311157227
Batch: 10, Loss: 7.160366535186768
Batch: 11, Loss: 7.7006096839904785
Batch: 12, Loss: 7.753226280212402
Batch: 13, Loss: 7.634411811828613
Batch: 14, Loss: 7.514585018157959

Epoch 85 out of 2000Batch: 1, Loss: 6.682267665863037
Batch: 2, Loss: 6.736544132232666
Batch: 3, Loss: 7.065793037414551
Batch: 4, Loss: 6.446502685546875
Batch: 5, Loss: 6.881706714630127
Batch: 6, Loss: 6.608874797821045
Batch: 7, Loss: 6.427351474761963
Batch: 8, Loss: 6.630648136138916
Batch: 9, Loss: 6.382134914398193
Batch: 10, Loss: 6.520771026611328
Batch: 11, Loss: 6.532413482666016
Batch: 12, Loss: 6.4128522872924805
Batch: 13, Loss: 6.391937732696533
Batch: 14, Loss: 6.4267096519470215

Epoch 86 out of 2000Batch: 1, Loss: 8.214215278625488
Batch: 2, Loss: 7.751037120819092
Batch: 3, Loss: 7.128077030181885
Batch: 4, Loss: 7.577771186828613
Batch: 5, Loss: 7.546146392822266
Batch: 6, Loss: 7.318118095397949
Batch: 7, Loss: 7.642807483673096
Batch: 8, Loss: 7.3760271072387695
Batch: 9, Loss: 7.366477966308594
Batch: 10, Loss: 7.193877220153809
Batch: 11, Loss: 7.163815498352051
Batch: 12, Loss: 7.72374963760376
Batch: 13, Loss: 7.370299816131592
Batch: 14, Loss: 7.606413841247559

Epoch 87 out of 2000Batch: 1, Loss: 7.240338325500488
Batch: 2, Loss: 7.15617561340332
Batch: 3, Loss: 7.082475662231445
Batch: 4, Loss: 7.044795513153076
Batch: 5, Loss: 7.012881755828857
Batch: 6, Loss: 6.8767409324646
Batch: 7, Loss: 7.129432678222656
Batch: 8, Loss: 7.361019611358643
Batch: 9, Loss: 7.437294960021973
Batch: 10, Loss: 7.505827903747559
Batch: 11, Loss: 6.731667995452881
Batch: 12, Loss: 7.131554126739502
Batch: 13, Loss: 7.530892848968506
Batch: 14, Loss: 7.0383076667785645

Epoch 88 out of 2000Batch: 1, Loss: 6.762534141540527
Batch: 2, Loss: 7.195347309112549
Batch: 3, Loss: 6.668020725250244
Batch: 4, Loss: 7.3729143142700195
Batch: 5, Loss: 7.034608364105225
Batch: 6, Loss: 7.241875648498535
Batch: 7, Loss: 7.395380973815918
Batch: 8, Loss: 7.241724491119385
Batch: 9, Loss: 7.089794158935547
Batch: 10, Loss: 7.332184791564941
Batch: 11, Loss: 7.243680477142334
Batch: 12, Loss: 6.954769611358643
Batch: 13, Loss: 7.03767204284668
Batch: 14, Loss: 7.081258296966553

Epoch 89 out of 2000Batch: 1, Loss: 7.084860324859619
Batch: 2, Loss: 7.629202365875244
Batch: 3, Loss: 7.317266941070557
Batch: 4, Loss: 7.705849647521973
Batch: 5, Loss: 7.322963714599609
Batch: 6, Loss: 7.273591995239258
Batch: 7, Loss: 7.314610004425049
Batch: 8, Loss: 6.994053363800049
Batch: 9, Loss: 7.148428916931152
Batch: 10, Loss: 7.275656223297119
Batch: 11, Loss: 7.207935333251953
Batch: 12, Loss: 7.41659688949585
Batch: 13, Loss: 7.5260796546936035
Batch: 14, Loss: 7.363112926483154

Epoch 90 out of 2000Batch: 1, Loss: 7.298646926879883
Batch: 2, Loss: 7.363289833068848
Batch: 3, Loss: 7.609478950500488
Batch: 4, Loss: 7.152798652648926
Batch: 5, Loss: 6.893556594848633
Batch: 6, Loss: 7.013868808746338
Batch: 7, Loss: 6.977354526519775
Batch: 8, Loss: 7.269301414489746
Batch: 9, Loss: 6.880279064178467
